Date,Year,Month,Day,Hour,MeanWS,MeanWD,MaxGustWS,MaxGustWD,Precipitation,GlobalSolarRadiation,TiltSolarIrradiance,DiffuseSolarIrradiance,OpenAirTempAvg,ModuleTempAvg,PowerAvg
2012-02-17 11:00:00,2012,2,17,11,3.6,ENE,7.5,ENE,0.0,1.95,1.93,1.85,28.15,41.416666666666664,390.0
2012-02-17 12:00:00,2012,2,17,12,4.7,E,7.9,E,0.0,2.67,2.61,2.15,29.25,46.49166666666667,417.0
2012-02-17 13:00:00,2012,2,17,13,3.3,ENE,7.1,ENE,0.0,2.79,2.65,1.6,29.9,48.96666666666667,383.0
2012-02-17 14:00:00,2012,2,17,14,3.9,E,8.2,E,0.0,2.1,2.04,1.51,30.299999999999997,44.60833333333333,266.5
2012-02-17 15:00:00,2012,2,17,15,4.4,ESE,7.6,SE,0.0,1.66,1.67,1.15,29.7,40.65,207.5
2012-02-17 16:00:00,2012,2,17,16,4.0,ESE,8.1,E,0.0,1.67,1.75,1.06,29.8,40.300000000000004,288.0
2012-02-17 17:00:00,2012,2,17,17,3.3,ESE,11.0,ESE,0.0,0.93,1.03,0.74,29.1,34.46666666666667,121.5
2012-02-17 18:00:00,2012,2,17,18,3.6,E,7.5,E,0.0,0.3,0.35,0.27,27.700000000000003,27.96666666666667,49.0
2012-02-17 19:00:00,2012,2,17,19,2.6,E,5.5,ESE,0.0,0.01,0.0,0.01,26.549999999999997,24.13333333333333,0.0
2012-02-17 20:00:00,2012,2,17,20,3.3,E,12.2,ENE,0.0,0.0,0.0,0.0,25.65,22.691666666666666,0.0
2012-02-17 21:00:00,2012,2,17,21,2.0,E,4.1,E,0.0,0.0,0.0,0.0,25.1,22.200000000000003,0.0
2012-02-17 22:00:00,2012,2,17,22,2.2,ENE,5.1,ENE,0.0,0.0,0.0,0.0,24.55,21.883333333333336,0.0
2012-02-17 23:00:00,2012,2,17,23,2.8,ENE,4.9,ENE,0.0,0.0,0.0,0.0,24.299999999999997,21.724999999999998,0.0
2012-02-18 00:00:00,2012,2,18,0,2.2,NE,4.9,ENE,0.0,0.0,0.0,0.0,24.05,21.458333333333332,0.0
2012-02-18 01:00:00,2012,2,18,1,2.1,NE,4.3,ENE,0.0,0.0,0.0,0.0,23.700000000000003,21.141666666666666,0.0
2012-02-18 02:00:00,2012,2,18,2,2.0,NNE,4.8,NE,0.0,0.0,0.0,0.0,23.4,20.941666666666666,0.0
2012-02-18 03:00:00,2012,2,18,3,2.1,NNE,3.7,NE,0.0,0.0,0.0,0.0,23.1,20.708333333333332,0.0
2012-02-18 04:00:00,2012,2,18,4,2.5,NE,3.9,NNE,0.0,0.0,0.0,0.0,23.0,20.549999999999997,0.0
2012-02-18 05:00:00,2012,2,18,5,2.8,NE,4.7,NE,0.0,0.0,0.0,0.0,22.65,20.325000000000003,0.0
2012-02-18 06:00:00,2012,2,18,6,2.7,NE,4.4,NE,0.0,0.0,0.0,0.0,22.450000000000003,20.133333333333336,0.0
2012-02-18 07:00:00,2012,2,18,7,2.6,NNE,4.2,NNE,0.0,0.08,0.1,0.06,22.45,20.641666666666666,27.5
2012-02-18 08:00:00,2012,2,18,8,2.6,NNE,5.0,NE,0.0,0.17,0.21,0.11,23.1,22.291666666666668,41.5
2012-02-18 09:00:00,2012,2,18,9,2.6,NNE,5.0,NE,0.0,0.17,0.21,0.11,23.1,22.291666666666668,41.5
2012-02-18 10:00:00,2012,2,18,10,5.3,NE,8.9,NE,0.0,0.85,0.85,0.33,27.7,42.425000000000004,258.0
2012-02-18 11:00:00,2012,2,18,11,5.2,ENE,8.7,NE,0.0,3.36,3.26,0.75,28.95,47.85,482.5
2012-02-18 12:00:00,2012,2,18,12,4.9,NE,12.5,NE,0.0,3.1,2.95,1.17,29.75,47.041666666666664,472.5
2012-02-18 13:00:00,2012,2,18,13,5.2,ENE,8.7,NE,0.0,3.3,3.04,1.26,30.5,49.449999999999996,447.0
2012-02-18 14:00:00,2012,2,18,14,5.8,ENE,9.6,E,0.0,3.47,3.2,0.76,31.5,51.625,497.5
2012-02-18 15:00:00,2012,2,18,15,5.3,ENE,10.2,ENE,0.0,3.12,2.94,1.09,31.549999999999997,49.541666666666664,488.5
2012-02-18 16:00:00,2012,2,18,16,5.4,ENE,8.8,ENE,0.0,2.25,2.27,1.17,31.049999999999997,43.349999999999994,337.0
2012-02-18 17:00:00,2012,2,18,17,4.9,ENE,8.4,NE,0.0,1.5,1.65,0.65,30.85,38.94166666666666,255.0
2012-02-18 18:00:00,2012,2,18,18,2.7,E,5.4,ENE,0.0,0.36,0.44,0.27,29.0,29.875000000000004,68.0
2012-02-18 19:00:00,2012,2,18,19,4.5,E,7.0,ESE,0.0,0.01,0.02,0.01,26.9,24.391666666666666,2.5
2012-02-18 20:00:00,2012,2,18,20,4.1,E,7.5,ESE,0.0,0.0,0.0,0.0,25.65,22.825,0.0
2012-02-18 21:00:00,2012,2,18,21,4.2,ENE,7.0,E,0.0,0.0,0.0,0.0,24.85,22.358333333333334,0.0
2012-02-18 22:00:00,2012,2,18,22,4.1,ENE,13.8,ENE,0.0,0.0,0.0,0.0,24.1,21.166666666666668,0.0
2012-02-18 23:00:00,2012,2,18,23,3.2,ENE,6.0,ENE,0.0,0.0,0.0,0.0,23.4,20.35,0.0
2012-02-19 00:00:00,2012,2,19,0,2.7,ENE,4.4,ENE,0.0,0.0,0.0,0.0,22.75,19.508333333333333,0.0
2012-02-19 01:00:00,2012,2,19,1,3.0,NE,4.6,NE,0.0,0.0,0.0,0.0,22.4,18.983333333333334,0.0
2012-02-19 02:00:00,2012,2,19,2,3.1,NE,4.8,NNE,0.0,0.0,0.0,0.0,22.0,19.025000000000002,0.0
2012-02-19 03:00:00,2012,2,19,3,2.9,NNE,4.5,NE,0.0,0.0,0.0,0.0,21.5,18.666666666666668,0.0
2012-02-19 04:00:00,2012,2,19,4,2.9,NE,4.8,NE,0.0,0.0,0.0,0.0,21.450000000000003,18.425,0.0
2012-02-19 05:00:00,2012,2,19,5,2.7,NNE,4.6,NE,0.0,0.0,0.0,0.0,20.9,18.11666666666667,0.0
2012-02-19 06:00:00,2012,2,19,6,3.1,NE,4.2,NE,0.0,0.0,0.0,0.0,20.8,17.98333333333333,0.0
2012-02-19 07:00:00,2012,2,19,7,2.9,NE,4.6,NE,0.0,0.05,0.05,0.04,20.6,18.133333333333336,14.5
2012-02-19 08:00:00,2012,2,19,8,3.5,NE,5.7,NE,0.0,0.65,0.72,0.47,21.799999999999997,22.175,143.0
2012-02-19 09:00:00,2012,2,19,9,4.3,NE,7.5,NNE,0.0,1.35,1.4,0.99,24.3,30.53333333333333,282.0
2012-02-19 10:00:00,2012,2,19,10,4.8,NE,8.0,NE,0.0,1.64,1.65,1.25,26.6,35.38333333333333,265.5
2012-02-19 11:00:00,2012,2,19,11,4.9,NE,12.0,NE,0.0,3.14,3.04,1.33,28.65,45.275,490.0
2012-02-19 12:00:00,2012,2,19,12,4.7,NE,8.8,ENE,0.0,2.94,2.81,1.33,29.75,46.875,507.5
2012-02-19 13:00:00,2012,2,19,13,4.8,ENE,14.4,ENE,0.0,3.7,3.44,1.35,30.9,52.65,567.5
2012-02-19 14:00:00,2012,2,19,14,3.6,NE,7.6,NE,0.0,2.53,2.43,1.67,30.799999999999997,47.775000000000006,425.0
2012-02-19 15:00:00,2012,2,19,15,4.5,ENE,9.5,NE,0.0,1.96,1.93,1.46,30.75,43.23333333333333,332.0
2012-02-19 16:00:00,2012,2,19,16,3.7,ENE,12.7,ENE,0.0,1.3,1.33,1.06,30.299999999999997,38.175,253.0
2012-02-19 17:00:00,2012,2,19,17,3.7,ENE,7.7,ENE,0.0,1.13,1.18,0.89,30.25,37.53333333333333,253.5
2012-02-19 18:00:00,2012,2,19,18,2.3,ENE,6.8,ENE,0.0,0.29,0.31,0.28,27.95,28.125,50.5
2012-02-19 19:00:00,2012,2,19,19,2.5,NE,11.3,ENE,0.0,0.0,0.01,0.01,26.25,23.308333333333326,1.5
2012-02-19 20:00:00,2012,2,19,20,2.6,ENE,4.2,ENE,0.0,0.0,0.0,0.0,25.25,21.566666666666663,0.0
2012-02-19 21:00:00,2012,2,19,21,3.2,ENE,4.5,ENE,0.0,0.0,0.0,0.0,24.65,20.708333333333332,0.0
2012-02-19 22:00:00,2012,2,19,22,3.1,ENE,5.4,ENE,0.0,0.0,0.0,0.0,24.0,20.3,0.0
2012-02-19 23:00:00,2012,2,19,23,3.3,ENE,4.8,ENE,0.0,0.0,0.0,0.0,23.25,19.883333333333336,0.0
2012-02-20 00:00:00,2012,2,20,0,2.9,ENE,4.4,NE,0.0,0.0,0.0,0.0,23.0,19.799999999999997,0.0
2012-02-20 01:00:00,2012,2,20,1,2.8,ENE,4.1,NE,0.0,0.0,0.0,0.0,22.75,19.599999999999998,0.0
2012-02-20 02:00:00,2012,2,20,2,2.3,NE,4.5,NE,0.0,0.0,0.0,0.0,22.75,19.775000000000002,0.0
2012-02-20 03:00:00,2012,2,20,3,2.4,NE,4.3,NE,0.0,0.0,0.0,0.0,22.3,19.641666666666666,0.0
2012-02-20 04:00:00,2012,2,20,4,2.4,NE,4.4,NE,0.0,0.0,0.0,0.0,21.85,19.441666666666666,0.0
2012-02-20 05:00:00,2012,2,20,5,2.7,NE,4.0,ENE,0.0,0.0,0.0,0.0,21.75,19.083333333333332,0.0
2012-02-20 06:00:00,2012,2,20,6,3.2,ENE,4.6,ENE,0.0,0.0,0.0,0.0,22.15,19.4,0.0
2012-02-20 07:00:00,2012,2,20,7,2.8,ENE,4.2,ENE,0.0,0.05,0.07,0.04,22.5,20.066666666666666,19.0
2012-02-20 08:00:00,2012,2,20,8,3.6,NE,6.1,NE,0.0,0.62,0.74,0.29,23.75,23.03333333333333,113.0
2012-02-20 09:00:00,2012,2,20,9,4.7,NE,7.9,NE,0.0,1.52,1.63,0.54,25.950000000000003,31.850000000000005,267.0
2012-02-20 10:00:00,2012,2,20,10,6.5,NE,11.1,ENE,0.0,2.38,2.4,0.71,27.8,41.025,405.5
2012-02-20 11:00:00,2012,2,20,11,6.4,ENE,10.9,ENE,0.0,3.04,2.93,0.97,29.299999999999997,46.133333333333326,378.5
2012-02-20 12:00:00,2012,2,20,12,5.4,ENE,10.4,ENE,0.0,3.54,3.32,1.13,30.1,49.28333333333333,450.5
2012-02-20 13:00:00,2012,2,20,13,5.0,NE,10.7,ENE,0.0,3.52,3.23,1.57,30.85,51.13333333333333,520.0
2012-02-20 14:00:00,2012,2,20,14,5.5,NE,10.1,NE,0.0,3.25,3.01,0.88,31.7,51.25833333333333,506.5
2012-02-20 15:00:00,2012,2,20,15,5.5,NE,9.0,ENE,0.0,2.82,2.7,0.69,32.2,49.50833333333333,471.5
2012-02-20 16:00:00,2012,2,20,16,4.9,ENE,8.8,ENE,0.0,2.09,2.12,0.61,32.1,44.225,352.5
2012-02-20 17:00:00,2012,2,20,17,3.3,NE,8.6,NE,0.0,1.19,1.33,0.46,31.1,37.69166666666666,205.5
2012-02-20 18:00:00,2012,2,20,18,2.5,E,6.1,ENE,0.0,0.36,0.43,0.19,29.65,29.966666666666665,63.0
2012-02-20 19:00:00,2012,2,20,19,2.6,E,4.6,E,0.0,0.0,0.01,0.01,27.5,24.09166666666667,0.5
2012-02-20 20:00:00,2012,2,20,20,2.9,ENE,5.4,ENE,0.0,0.0,0.0,0.0,25.8,22.09166666666667,0.0
2012-02-20 21:00:00,2012,2,20,21,2.8,ENE,4.1,NE,0.0,0.0,0.0,0.0,24.4,20.508333333333333,0.0
2012-02-20 22:00:00,2012,2,20,22,2.5,NE,4.4,ENE,0.0,0.0,0.0,0.0,23.799999999999997,19.583333333333336,0.0
2012-02-20 23:00:00,2012,2,20,23,3.1,NE,3.9,NNE,0.0,0.0,0.0,0.0,23.1,19.083333333333332,0.0
2012-02-21 00:00:00,2012,2,21,0,2.8,NNE,11.4,NE,0.0,0.0,0.0,0.0,23.049999999999997,19.383333333333333,0.0
2012-02-21 01:00:00,2012,2,21,1,2.9,NNE,4.5,NNE,0.0,0.0,0.0,0.0,23.1,19.525000000000002,0.0
2012-02-21 02:00:00,2012,2,21,2,1.8,NNW,4.5,N,0.0,0.0,0.0,0.0,22.55,19.15,0.0
2012-02-21 03:00:00,2012,2,21,3,2.6,NNE,3.8,NNE,0.0,0.0,0.0,0.0,22.3,17.591666666666665,0.0
2012-02-21 04:00:00,2012,2,21,4,3.1,NE,4.3,NE,0.0,0.0,0.0,0.0,21.45,17.34166666666667,0.0
2012-02-21 05:00:00,2012,2,21,5,3.3,NE,4.3,NE,0.0,0.0,0.0,0.0,20.6,16.425,0.0
2012-02-21 06:00:00,2012,2,21,6,2.9,NE,4.6,NE,0.0,0.0,0.0,0.0,20.4,16.175,0.0
2012-02-21 07:00:00,2012,2,21,7,2.4,NNE,4.3,NE,0.0,0.06,0.08,0.05,20.15,17.041666666666668,13.5
2012-02-21 08:00:00,2012,2,21,8,2.6,NNE,4.3,NE,0.0,0.62,0.71,0.36,21.75,23.20833333333333,104.5
2012-02-21 09:00:00,2012,2,21,9,2.6,NE,8.5,NNE,0.0,1.61,1.73,0.52,24.8,33.75833333333333,282.0
2012-02-21 10:00:00,2012,2,21,10,4.8,NE,8.5,NE,0.0,2.54,2.56,0.59,27.65,42.60833333333334,422.0
2012-02-21 11:00:00,2012,2,21,11,5.7,ENE,10.6,ENE,0.0,3.21,3.11,0.72,29.35,47.26666666666666,520.5
2012-02-21 12:00:00,2012,2,21,12,5.9,NE,10.4,ENE,0.0,3.55,3.31,0.94,30.55,49.041666666666664,493.0
2012-02-21 13:00:00,2012,2,21,13,5.3,NE,10.5,ENE,0.0,3.4,3.07,1.06,31.3,50.58333333333334,442.0
2012-02-21 14:00:00,2012,2,21,14,5.0,ENE,10.7,ENE,0.0,3.34,3.1,0.88,32.1,52.51666666666667,299.5
2012-02-21 15:00:00,2012,2,21,15,4.8,NE,11.3,NE,0.0,2.92,2.78,0.85,32.4,50.449999999999996,454.5
2012-02-21 16:00:00,2012,2,21,16,5.4,ENE,9.5,ENE,0.0,1.98,2.01,1.08,32.1,43.083333333333336,332.0
2012-02-21 17:00:00,2012,2,21,17,2.8,ENE,8.6,ENE,0.0,0.76,0.81,0.66,30.4,33.875,135.0
2012-02-21 18:00:00,2012,2,21,18,3.6,ENE,5.9,ENE,0.0,0.24,0.26,0.24,28.55,27.84166666666667,44.5
2012-02-21 19:00:00,2012,2,21,19,3.7,E,5.9,E,0.0,0.0,0.02,0.01,26.8,23.683333333333334,2.5
2012-02-21 20:00:00,2012,2,21,20,4.1,ENE,12.0,ENE,0.0,0.0,0.0,0.0,25.55,22.033333333333335,0.0
2012-02-21 21:00:00,2012,2,21,21,3.2,NE,6.0,NE,0.0,0.0,0.0,0.0,24.65,21.216666666666665,0.0
2012-02-21 22:00:00,2012,2,21,22,3.3,NE,6.1,NE,0.0,0.0,0.0,0.0,24.0,20.325,0.0
2012-02-21 23:00:00,2012,2,21,23,3.7,NE,5.6,NE,0.0,0.0,0.0,0.0,23.45,19.358333333333334,0.0
2012-02-22 00:00:00,2012,2,22,0,2.6,NE,4.8,NE,0.0,0.0,0.0,0.0,22.6,18.75,0.0
2012-02-22 01:00:00,2012,2,22,1,2.4,NE,3.7,NE,0.0,0.0,0.0,0.0,22.05,18.133333333333333,0.0
2012-02-22 02:00:00,2012,2,22,2,2.6,NE,3.7,NE,0.0,0.0,0.0,0.0,21.75,18.0,0.0
2012-02-22 03:00:00,2012,2,22,3,2.4,NE,4.6,NE,0.0,0.0,0.0,0.0,20.9,17.491666666666667,0.0
2012-02-22 04:00:00,2012,2,22,4,2.7,NE,3.9,NE,0.0,0.0,0.0,0.0,20.15,17.099999999999998,0.0
2012-02-22 05:00:00,2012,2,22,5,2.6,ENE,4.2,ENE,0.0,0.0,0.0,0.0,20.45,16.941666666666666,0.0
2012-02-22 06:00:00,2012,2,22,6,2.9,NE,5.1,NE,0.0,0.0,0.0,0.0,20.7,17.3,0.0
2012-02-22 07:00:00,2012,2,22,7,2.9,NE,5.0,NE,0.0,0.08,0.08,0.07,21.6,18.425,19.5
2012-02-22 08:00:00,2012,2,22,8,3.2,NE,5.0,ENE,0.0,0.55,0.59,0.47,23.05,21.908333333333335,89.5
2012-02-22 09:00:00,2012,2,22,9,4.3,NNE,7.6,NE,0.0,1.24,1.29,0.81,25.65,31.400000000000002,242.5
2012-02-22 10:00:00,2012,2,22,10,5.3,NE,11.0,NNE,0.0,1.69,1.71,1.26,27.2,36.099999999999994,302.0
2012-02-22 11:00:00,2012,2,22,11,4.6,NE,8.8,NE,0.0,2.03,1.98,1.73,27.75,38.958333333333336,239.5
2012-02-22 12:00:00,2012,2,22,12,4.9,NE,10.3,ENE,0.0,2.46,2.33,1.87,29.15,43.68333333333333,312.5
2012-02-22 13:00:00,2012,2,22,13,4.9,ENE,10.8,NE,0.0,2.69,2.51,1.81,30.15,45.50833333333333,444.5
2012-02-22 14:00:00,2012,2,22,14,4.6,NE,13.8,NE,0.0,2.9,2.69,1.58,30.8,47.44166666666666,431.5
2012-02-22 15:00:00,2012,2,22,15,3.8,NE,9.7,ENE,0.0,1.66,1.62,1.28,31.049999999999997,43.03333333333334,355.5
2012-02-22 16:00:00,2012,2,22,16,4.5,ENE,9.2,NNE,0.0,1.71,1.72,1.15,30.75,39.36666666666667,246.5
2012-02-22 17:00:00,2012,2,22,17,4.6,ENE,7.0,ENE,0.0,0.96,1.06,0.54,29.9,34.05833333333334,150.5
2012-02-22 18:00:00,2012,2,22,18,2.4,ENE,6.7,ENE,0.0,0.43,0.51,0.29,28.85,29.74166666666667,70.0
2012-02-22 19:00:00,2012,2,22,19,3.7,E,5.3,E,0.0,0.01,0.02,0.01,27.05,24.616666666666664,6.0
2012-02-22 20:00:00,2012,2,22,20,3.7,ENE,5.5,E,0.0,0.0,0.0,0.0,25.85,22.8,0.0
2012-02-22 21:00:00,2012,2,22,21,3.2,ENE,6.2,ENE,0.0,0.0,0.0,0.0,24.75,21.766666666666666,0.0
2012-02-22 22:00:00,2012,2,22,22,2.9,ENE,4.9,ENE,0.0,0.0,0.0,0.0,23.9,20.566666666666666,0.0
2012-02-22 23:00:00,2012,2,22,23,3.3,ENE,5.8,NE,0.0,0.0,0.0,0.0,23.5,19.816666666666666,0.0
2012-02-23 00:00:00,2012,2,23,0,2.6,NE,5.5,NNE,0.0,0.0,0.0,0.0,23.049999999999997,19.5,0.0
2012-02-23 01:00:00,2012,2,23,1,2.3,NNE,3.9,NNE,0.0,0.0,0.0,0.0,22.299999999999997,18.84166666666667,0.0
2012-02-23 02:00:00,2012,2,23,2,2.6,NNE,4.0,N,0.0,0.0,0.0,0.0,21.65,18.383333333333336,0.0
2012-02-23 03:00:00,2012,2,23,3,2.7,NNE,3.6,NNE,0.0,0.0,0.0,0.0,21.5,18.05,0.0
2012-02-23 04:00:00,2012,2,23,4,1.7,NNW,4.2,NE,0.0,0.0,0.0,0.0,21.25,17.775000000000002,0.0
2012-02-23 05:00:00,2012,2,23,5,1.7,NNW,2.5,NNW,0.0,0.0,0.0,0.0,20.6,17.73333333333333,0.0
2012-02-23 06:00:00,2012,2,23,6,2.2,N,3.2,NNW,0.0,0.0,0.0,0.0,20.450000000000003,17.3,0.0
2012-02-23 07:00:00,2012,2,23,7,1.8,NNW,3.2,N,0.0,0.04,0.04,0.04,20.15,17.383333333333333,4.0
2012-02-23 08:00:00,2012,2,23,8,2.4,NNE,4.3,N,0.0,0.59,0.65,0.46,21.7,21.933333333333337,161.0
2012-02-23 09:00:00,2012,2,23,9,2.8,NNE,4.5,N,0.0,1.61,1.67,1.24,24.65,32.824999999999996,307.5
2012-02-23 10:00:00,2012,2,23,10,2.5,NNE,4.9,NE,0.0,2.06,2.05,1.77,27.15,41.20833333333333,386.0
2012-02-23 11:00:00,2012,2,23,11,5.4,NE,9.3,NE,0.0,2.81,2.71,2.04,28.8,47.71666666666667,532.0
2012-02-23 12:00:00,2012,2,23,12,5.7,ENE,10.2,E,0.0,4.0,3.76,1.33,30.15,53.31666666666667,604.0
2012-02-23 13:00:00,2012,2,23,13,5.5,ENE,9.8,ENE,0.0,3.66,3.33,1.27,30.75,52.96666666666667,502.0
2012-02-23 14:00:00,2012,2,23,14,6.2,ENE,10.1,E,0.0,3.82,3.46,1.28,31.3,53.11666666666667,549.0
2012-02-23 15:00:00,2012,2,23,15,4.1,ENE,9.4,NE,0.0,2.9,2.73,1.84,30.6,48.84166666666667,501.0
2012-02-23 16:00:00,2012,2,23,16,4.6,ENE,7.4,ENE,0.0,2.12,2.11,1.47,30.6,45.291666666666664,406.5
2012-02-23 17:00:00,2012,2,23,17,2.7,E,12.2,E,0.0,0.92,0.98,0.85,30.05,36.6,158.0
2012-02-23 18:00:00,2012,2,23,18,2.8,ESE,5.8,ESE,0.0,0.24,0.26,0.23,28.35,29.183333333333337,40.0
2012-02-23 19:00:00,2012,2,23,19,3.5,ENE,6.8,E,0.0,0.01,0.02,0.01,26.700000000000003,25.016666666666666,2.5
2012-02-23 20:00:00,2012,2,23,20,4.3,ENE,6.7,E,0.0,0.0,0.0,0.0,25.9,23.375,0.0
2012-02-23 21:00:00,2012,2,23,21,4.5,ENE,7.9,ENE,0.0,0.0,0.0,0.0,25.2,22.608333333333334,0.0
2012-02-23 22:00:00,2012,2,23,22,4.6,NE,9.1,NE,0.0,0.0,0.0,0.0,24.950000000000003,22.758333333333336,0.0
2012-02-23 23:00:00,2012,2,23,23,3.8,NE,7.9,NE,0.0,0.0,0.0,0.0,24.8,22.96666666666667,0.0
2012-02-24 00:00:00,2012,2,24,0,3.1,NE,5.9,NE,0.0,0.0,0.0,0.0,24.45,22.633333333333336,0.0
2012-02-24 01:00:00,2012,2,24,1,3.6,NE,6.7,ENE,0.0,0.0,0.0,0.0,24.15,22.3,0.0
2012-02-24 02:00:00,2012,2,24,2,3.6,NE,6.2,NE,0.0,0.0,0.0,0.0,24.0,22.03333333333333,0.0
2012-02-24 03:00:00,2012,2,24,3,3.1,NE,5.8,NNE,0.0,0.0,0.0,0.0,23.6,21.3,0.0
2012-02-24 04:00:00,2012,2,24,4,3.3,NNE,5.0,NNE,0.0,0.0,0.0,0.0,23.3,20.666666666666668,0.0
2012-02-24 05:00:00,2012,2,24,5,2.0,NNE,5.1,NNE,0.0,0.0,0.0,0.0,22.5,19.408333333333335,0.0
2012-02-24 06:00:00,2012,2,24,6,1.8,NNE,3.1,NNE,0.0,0.0,0.0,0.0,21.9,18.375,0.0
2012-02-24 07:00:00,2012,2,24,7,2.2,NNW,3.3,N,0.0,0.05,0.06,0.04,21.950000000000003,19.375,20.5
2012-02-24 08:00:00,2012,2,24,8,1.4,NNW,3.1,NNW,0.0,0.63,0.78,0.29,23.6,24.941666666666666,111.0
2012-02-24 09:00:00,2012,2,24,9,1.4,NNW,2.5,NNW,0.0,1.55,1.72,0.55,26.4,35.75833333333333,225.0
2012-02-24 10:00:00,2012,2,24,10,1.0,NNW,2.4,NW,0.0,2.06,2.15,1.05,28.65,46.50833333333333,342.0
2012-02-24 11:00:00,2012,2,24,11,2.4,NNE,4.9,N,0.0,2.33,2.35,1.74,30.0,48.44166666666666,400.5
2012-02-24 12:00:00,2012,2,24,12,5.4,NE,8.9,NE,0.0,2.6,2.53,2.2,31.049999999999997,49.04166666666668,471.5
2012-02-24 13:00:00,2012,2,24,13,4.5,ENE,9.8,NE,0.0,2.4,2.32,2.14,31.15,45.675000000000004,354.0
2012-02-24 14:00:00,2012,2,24,14,4.9,ENE,11.1,NE,0.0,2.21,2.13,1.86,30.9,43.208333333333336,354.5
2012-02-24 15:00:00,2012,2,24,15,5.2,ENE,10.7,ENE,0.0,1.76,1.72,1.69,30.950000000000003,41.375,339.0
2012-02-24 16:00:00,2012,2,24,16,5.2,ENE,10.1,ENE,0.0,1.61,1.59,1.38,30.75,39.49166666666667,306.5
2012-02-24 17:00:00,2012,2,24,17,3.8,ENE,8.9,NNE,0.0,0.58,0.59,0.59,29.549999999999997,32.275,67.5
2012-02-24 18:00:00,2012,2,24,18,4.3,ENE,13.8,E,0.0,0.15,0.17,0.15,28.15,27.841666666666665,29.5
2012-02-24 19:00:00,2012,2,24,19,4.1,E,7.3,E,0.0,0.0,0.0,0.0,26.9,24.700000000000003,0.0
2012-02-24 20:00:00,2012,2,24,20,4.5,ENE,7.9,ENE,0.0,0.0,0.0,0.0,26.25,23.941666666666666,0.0
2012-02-24 21:00:00,2012,2,24,21,3.5,NE,7.1,ENE,0.0,0.0,0.0,0.0,25.7,23.441666666666666,0.0
2012-02-24 22:00:00,2012,2,24,22,3.8,NE,6.0,NE,0.0,0.0,0.0,0.0,25.450000000000003,23.0,0.0
2012-02-24 23:00:00,2012,2,24,23,3.2,NE,6.1,NE,0.0,0.0,0.0,0.0,24.95,22.391666666666666,0.0
2012-02-25 00:00:00,2012,2,25,0,2.9,NE,5.1,NE,0.0,0.0,0.0,0.0,24.15,21.475000000000005,0.0
2012-02-25 01:00:00,2012,2,25,1,3.0,ENE,5.4,NE,0.0,0.0,0.0,0.0,23.65,20.8,0.0
2012-02-25 02:00:00,2012,2,25,2,2.8,NE,5.5,NE,0.0,0.0,0.0,0.0,23.3,20.983333333333334,0.0
2012-02-25 03:00:00,2012,2,25,3,3.2,NE,5.3,NE,0.0,0.0,0.0,0.0,23.549999999999997,21.375,0.0
2012-02-25 04:00:00,2012,2,25,4,3.0,NE,5.3,NE,0.0,0.0,0.0,0.0,23.4,20.875000000000004,0.0
2012-02-25 05:00:00,2012,2,25,5,2.5,NE,4.4,NE,0.0,0.0,0.0,0.0,22.85,20.133333333333336,0.0
2012-02-25 06:00:00,2012,2,25,6,2.8,ENE,4.9,NE,0.0,0.0,0.0,0.0,22.75,20.141666666666666,0.0
2012-02-25 07:00:00,2012,2,25,7,2.5,NE,4.3,ENE,0.0,0.03,0.04,0.03,22.65,20.6,7.5
2012-02-25 08:00:00,2012,2,25,8,2.7,ENE,4.7,NE,0.0,0.36,0.37,0.36,23.5,23.916666666666668,56.5
2012-02-25 09:00:00,2012,2,25,9,5.8,NE,9.5,NE,0.0,1.38,1.42,1.07,25.75,32.40833333333333,268.0
2012-02-25 10:00:00,2012,2,25,10,7.0,NE,12.0,NE,0.0,2.46,2.47,1.19,27.9,39.21666666666667,386.5
2012-02-25 11:00:00,2012,2,25,11,6.5,NE,13.0,ENE,0.0,3.11,3.0,1.52,29.5,45.15833333333333,511.5
2012-02-25 12:00:00,2012,2,25,12,6.6,ENE,12.5,NE,0.0,3.1,2.88,1.65,30.75,46.69166666666666,516.0
2012-02-25 13:00:00,2012,2,25,13,6.7,ENE,15.5,ENE,0.0,3.75,3.34,0.81,31.7,50.94166666666666,588.5
2012-02-25 14:00:00,2012,2,25,14,6.4,NE,12.8,NE,0.0,3.44,3.09,0.94,32.0,50.44166666666666,546.5
2012-02-25 15:00:00,2012,2,25,15,6.9,NE,14.0,ENE,0.0,2.72,2.57,1.01,31.95,46.791666666666664,464.5
2012-02-25 16:00:00,2012,2,25,16,6.4,ENE,11.4,ENE,0.0,2.16,2.16,0.69,31.85,42.525,215.5
2012-02-25 17:00:00,2012,2,25,17,5.3,ENE,10.3,ENE,0.0,1.07,1.11,0.86,30.95,36.66666666666666,232.0
2012-02-25 18:00:00,2012,2,25,18,4.9,ENE,10.1,E,0.0,0.33,0.34,0.34,29.450000000000003,29.933333333333334,47.0
2012-02-25 19:00:00,2012,2,25,19,4.7,ENE,8.6,E,0.0,0.01,0.02,0.01,28.1,26.458333333333332,5.0
2012-02-25 20:00:00,2012,2,25,20,4.2,ENE,8.7,ENE,0.0,0.0,0.0,0.0,26.9,24.374999999999996,0.0
